grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.5349999999999999 8.857481582427718e-5 0.00011470448678801981 1.1939023966331397e-5 -5.709854904861755e-6 -3.816764780444071e-6 0.0002744615608816364 0.0009708193823201178 0.0016874650631696145 0.0022111674298463425 0.0022634565326320154 0.0018113170733418012 0.0015865061517483271 0.002633527471010595 0.0062301188386973405 0.012393213621441843 0.022245741993666628 0.045325769188892626 0.06041351223302397 0.10663966678034148 0.14570498540371568 0.23428843971202784 0.34529848040866884 0.5037100979901812 0.6158002621595963 
0.545 2.0612377400058834e-5 5.107284941768819e-5 0.00017214092579778684 0.000372747533077325 0.0007904458243444476 0.0012076416280898394 0.0013290664756698475 0.0014050914309065785 0.001780726799896059 0.0032439013678170134 0.0069428172488165095 0.013922562447764904 0.025469702004169998 0.043099795772492996 0.07051103662661538 0.11177586877763332 0.15971134157471678 0.2443682726902337 0.33193112221572585 0.4675880063585656 0.5974149256826047 0.7366778082602756 0.844503043190777 1.0167988425693348 
0.555 1.7234292383483396e-5 0.00010572527053276382 0.0002684975324716149 0.0005043776241560327 0.0006247455106477701 0.0007048121081829409 0.0012624334793794392 0.002857285782257961 0.006525435080715399 0.013657422616904571 0.02588177429435016 0.04548639372691961 0.07544630016805362 0.1198533083458369 0.18103392562810616 0.2591614517062741 0.37076307351875387 0.48670547228990313 0.6428681945628524 0.7910553217035947 0.982082801349895 1.2208585383149 1.5915417731884054 2.042670574035929 
0.565 6.423750306544518e-5 0.00016204420683757492 0.0002718513519538168 0.00031818724861229497 0.0005542515939475912 0.0015130565536465232 0.0038682514394145287 0.008996514335861926 0.01880659333818053 0.035644467214230535 0.06261232700922915 0.10336746716744635 0.16171549682464445 0.2396882050597445 0.33997745820414754 0.46978984276011043 0.6117998663524045 0.8018340068111905 1.012560364151172 1.3143708758243926 1.698719400670461 2.191966329566482 2.7107449520461078 3.276374379617559 
0.575 4.62709797609262e-5 0.00011652769591266599 0.00017470854491406784 0.00048491713159938554 0.0014947165211784755 0.004035964204278722 0.009872916010700283 0.02138220388138391 0.041490931005102025 0.07390167699881751 0.12264360437419952 0.191389933666303 0.28258508813148725 0.4000908079080496 0.5486494886610493 0.7253755274610236 0.9657898123898498 1.2558255807400254 1.6557795157479287 2.1264170601650947 2.6764613167930684 3.2688816263452174 3.998438563837322 4.924083345635173 
0.5850000000000001 4.921650186354154e-5 0.00011359053469182923 0.0003381849230092715 0.0011179512406617187 0.0034068349265257286 0.009193075242641506 0.021212170752790346 0.04289709232535195 0.07847538036767407 0.1323724989839941 0.2085011743667581 0.3102039016570679 0.44275633243505946 0.6125308396336467 0.8272352040384184 1.1165343691876943 1.4693221174227633 1.9255508964579795 2.434462949694011 3.023671655340301 3.6961604508345314 4.533821279036527 5.503237730233687 6.526567356674814 
0.595 3.686663636037757e-5 0.00016072242621720245 0.0006437183270126268 0.002390136861856948 0.007411189017406811 0.018724584611811736 0.040249388503733885 0.07678228018639116 0.1332853473490922 0.2142118698819041 0.3240474343561772 0.4696510169993909 0.6597499180682004 0.9066947912297889 1.230823908261149 1.6203748157472724 2.099676265325811 2.625458405493521 3.245273289376317 3.9644605281013594 4.818763747770621 5.738617869914894 6.710414553176587 7.825989889256414 
0.605 5.2233176829619143e-5 0.0002834526239812313 0.001350031296456708 0.0050907321595856925 0.014686094291906093 0.03450877564259731 0.06996702299767697 0.12671861024631143 0.20998247645523746 0.3253785753369566 0.48105494339279975 0.6871645342410442 0.9562344147165984 1.2995632927855727 1.7053988846853652 2.189201182595457 2.7206793523356523 3.3513276915156203 4.066439294206925 4.8671429406152535 5.690157159446963 6.558396990926298 7.503221984036185 8.407133885145832 
0.6149999999999999 7.527478526753173e-5 0.0005570393723820788 0.002853204306513951 0.010052555492060487 0.026876127592420813 0.05939783202699271 0.1141641883541959 0.19731632367997498 0.3154500069034831 0.4775209897205629 0.6940027731918893 0.9754311953414807 1.3262384928714792 1.7357098680514729 2.214072149537516 2.740866576875288 3.3579923140974746 4.029274991782294 4.742615244549711 5.452650896031486 6.1864730784930515 6.92317928515019 7.561347773228324 8.133344983095357 
0.6250000000000001 0.00013130753817522378 0.0011867515587318106 0.005743011918644611 0.018618581227056175 0.04655434920921072 0.09718229621718619 0.1777593891652992 0.29574694679397884 0.46050155445692736 0.6821209877726762 0.9686090287378765 1.3197443876223374 1.7258601669729419 2.1930081164900463 2.7055492195456066 3.290269814273646 3.897662312251619 4.5158179545290995 5.112273170238005 5.7021058864028396 6.235925887863273 6.642475874519772 6.952040115464481 7.0797491683894025 
0.635 0.0002829748564414647 0.0024875302978896036 0.010976293580136631 0.032980150953336625 0.07739251280213921 0.1529164621448134 0.26795663461812597 0.43206826572033397 0.6547293633650858 0.9416470150321651 1.2894682345734878 1.6888233662105088 2.141629952180578 2.6333057660190327 3.1758091057779305 3.714817147318338 4.243056515543605 4.733447513682936 5.187266241930564 5.5476075270597835 5.772957843117317 5.887067642170492 5.813646623913798 5.556562849277316 
0.645 0.0006363983528469286 0.005020484015415619 0.020246743377869136 0.05650649198523563 0.12444487070633875 0.23380568407856075 0.39440837750481306 0.6151734372053903 0.8999984414565124 1.2432409906754427 1.6348350686710504 2.0724515941341592 2.5404735867210775 3.0387655426038016 3.5137899015138254 3.962581648671399 4.358908084952691 4.694802290885415 4.9181767437483455 5.010670297134404 4.989082952736359 4.792771899044896 4.4461393989671905 3.937679559693439 
0.6549999999999999 0.0014050616244664499 0.009879099211010031 0.0363990384061973 0.09411023464547391 0.1949556803519003 0.34946025901717825 0.5662353465065213 0.8478794909201898 1.1868571882225336 1.5714575651643425 1.995050036103147 2.440028392801578 2.8972232247795935 3.316590236868427 3.6977369774511324 4.013841452948356 4.253030163535994 4.373136951539531 4.371750920810419 4.26037535621684 3.995710718239135 3.61528389513862 3.115337733627256 2.5249400660271 
0.665 0.003074860758495862 0.01913152216611487 0.06394406104752517 0.15305553084479956 0.2987807679678457 0.5098764093163443 0.7881025925277098 1.124190895518294 1.503942313393488 1.9163415295167943 2.3413789016808857 2.763340637999312 3.136467571884912 3.4613535313303507 3.710911625682794 3.8733201891442532 3.9172570607926076 3.8506040059293105 3.681669622816145 3.3830604208024035 2.9988718164719503 2.529020068513001 2.008098630885496 1.4690615551437853 
0.675 0.0067513900605602195 0.036467317276156486 0.1099871209150177 0.24362326396738138 0.4472380888592876 0.722169312542916 1.057457397537097 1.435623485884991 1.8409920327563913 2.2508521342957306 2.644654952592801 2.9806938459945886 3.2595357191637566 3.4547999521847483 3.557066311769951 3.5449494775293173 3.432800769701046 3.227533911847389 2.9149888976501703 2.541171119214156 2.107377374277514 1.6496075548718803 1.1957577549522218 0.7782842732185916 
0.6849999999999999 0.014792280697509264 0.06835017940686923 0.18524005830722629 0.37877731803520687 0.6504201229945517 0.9874464210823223 1.3682592536000384 1.7718847515151495 2.1724504036034595 2.5455619753598135 2.8528824813639804 3.094470158837396 3.2456871249494026 3.300696155297908 3.2466442876021557 3.102003292510115 2.8736128699812853 2.557748627333652 2.19945875126747 1.8003683747800943 1.3956834840228958 1.0075801981082444 0.661075170187294 0.3771966545708568 
0.695 0.0321193463431832 0.12554466276080006 0.3045312316538618 0.5721561347203262 0.9136565050102342 1.3022722630049184 1.7105473965746312 2.108600204138086 2.4685723750321364 2.754674342903569 2.9663564925501955 3.0816323134037886 3.098774538365389 3.012177998621657 2.843115333596552 2.599260505050147 2.2848930823821503 1.9425566974258446 1.573853390158364 1.212119464678655 0.8742223813478066 0.5793243793153715 0.34132037977318236 0.16821773110458393 
0.7050000000000001 0.06838367174965589 0.22469165371688718 0.48572058653814937 0.8342877754110412 1.2368454041617725 1.657470093081955 2.060773139418228 2.4152669100798674 2.686898445452588 2.8746780243039205 2.9600678308132915 2.945723888542181 2.832354997927143 2.643396313493044 2.387977549970463 2.0764528518181424 1.7481625766631488 1.4046667463003986 1.0769526485188072 0.777325787938355 0.520484490708209 0.3153277097085657 0.1656902511733012 0.06959191300617362 
0.715 0.14107094029076253 0.3886423611763968 0.7460354610810346 1.1698143222279929 1.612269011788611 2.029956519695372 2.3870056185633386 2.6503746774438905 2.8190301033983576 2.8786862191596088 2.8366825800737594 2.6995178185318816 2.4926017526591018 2.2269665573887294 1.9175828391222935 1.6003786165353469 1.2769733052927306 0.975813337133306 0.7053965913099637 0.47701148505981766 0.2959812747102536 0.16348062447523753 0.07625965748899446 0.026961642521596343 
0.725 0.27838141742620515 0.6435872645274504 1.097241163202605 1.5736444392718776 2.016992089520381 2.385486312979484 2.6465153989952817 2.799687204253413 2.8359561274202942 2.7678780113106405 2.607628961941432 2.3827173770586243 2.106427952625677 1.797266387143314 1.487785464372483 1.1797738268002798 0.8990604180199989 0.6509738433159017 0.44413661643977476 0.28121452910879186 0.16159984879885667 0.08133241026269762 0.03354864637504429 0.009889009610649768 
0.7349999999999999 0.5187818236278927 1.0123868375177123 1.5390227371486938 2.02280640281842 2.413257711978347 2.6778626562283505 2.8180497326013754 2.831437586945317 2.7367477808000187 2.552132655759951 2.3075562597402137 2.018851784574749 1.7072434666203655 1.402034349006473 1.1052418749257287 0.8400195266490936 0.6090158424574327 0.41868519072530896 0.269620357736019 0.15994406815264847 0.08524617661699431 0.039072198440549044 0.01421293703508901 0.003458480962770065 
0.7450000000000001 0.9033172099830913 1.5035828481949387 2.0485359063920416 2.4743069649727767 2.7486927761290896 2.877083001392851 2.8660080317759524 2.741935122768946 2.529720540112284 2.2623264819535693 1.9583824482152659 1.6411644937701586 1.3368355163016112 1.0476144445447977 0.793882685454006 0.5759519812869693 0.39841952911137835 0.2601689218031342 0.1583528581124241 0.08822989576838745 0.043642894216525036 0.018225327585967392 0.0057997690110886575 0.0011366751696313335 
0.755 1.4577137419767052 2.095486623662123 2.5748892384388795 2.8658463045180547 2.981848087478013 2.9420632535846 2.78320900720739 2.5380378001047434 2.243190365918309 1.920253778997431 1.5939178945414898 1.287220904773535 1.0024367111954025 0.7570020148337008 0.5491045393032797 0.38165419714010285 0.25204278014084047 0.15662647186240825 0.0903785033771619 0.0473444951958852 0.021780777801232686 0.00823306596030712 0.0022336501024495733 0.0003464595523146319 
0.7649999999999999 2.1646358233853618 2.724904577490952 3.040024460646457 3.1402276663268136 3.063713742236668 2.861296697073046 2.57530614747441 2.2467877171705095 1.9002568203747936 1.5610679367493068 1.248983554149328 0.966028631854641 0.7264199260020445 0.5263222737647548 0.3670204188237449 0.24453566216161168 0.15452724098350326 0.0916924973250233 0.050211138658503435 0.02480042900331837 0.01055466061684095 0.0035189163633022637 0.0007981270338713875 0.00010967208349064311 
0.7749999999999999 2.940539820383853 3.288001507243961 3.3639663912847304 3.236935692860131 2.977544188734103 2.6397841924802936 2.2696605429781296 1.8941870684765427 1.5383456269694193 1.2182236840656537 0.9350882866186809 0.699542287719158 0.5057386414184474 0.3533177235658439 0.2369917947159768 0.15178129074879948 0.09210324999509358 0.052228784361034626 0.027226004534049338 0.012616854829185925 0.004851595153794203 0.0013955157813537802 0.0002833668460435271 4.838041260096099e-5 
0.785 3.6367616744451152 3.670163210599378 3.4695146573944644 3.1332070766369604 2.7289165764299232 2.3074858411265224 1.897212639308838 1.5211475874569838 1.1909574177458986 0.9063851976819403 0.6739071992107895 0.48561162306742445 0.33941837356606946 0.22876544631518064 0.1480777058715803 0.0914900236752341 0.053348318983357415 0.029003695467993192 0.0143162285075475 0.006101079700742643 0.0020705597337340384 0.0005304271248484857 0.00011231021335034869 1.6788580027050914e-5 
0.795 4.08333351131447 3.770343702534566 3.3279782656369257 2.8379322727586387 2.3539984348598186 1.9031138735195228 1.504023524090367 1.1627750896448625 0.8765265775326051 0.6470286915153147 0.4642264846592801 0.32421689548489796 0.21920669754011388 0.1430767345501798 0.08969518561062514 0.05349198752221274 0.030065342408467984 0.015559848128840741 0.007149419264378207 0.0027328696387847635 0.0008250039357070998 0.00020976442284045133 2.3621544406951522e-5 3.1031452797994352e-6 
0.8049999999999999 4.146997656337287 3.5570272046615816 2.9575562572557326 2.399499460027844 1.9033928906022486 1.4801815729199927 1.1285772825554643 0.8418168784718766 0.6163269267577842 0.4398649472103028 0.30662558980741267 0.20767890424118088 0.13643835766885604 0.08654440256288046 0.052554929245468736 0.030319844975352367 0.01625708889094633 0.007903008909611754 0.0033056626574957775 0.0011347273397211213 0.0003417010334345709 4.2199561302823374e-5 6.673598503328937e-6 2.8392655785497434e-5 
0.815 3.8053677148679634 3.070500941485702 2.4289781850452776 1.8863885267128924 1.4411472953377298 1.0824852110642142 0.7982665495279203 0.5791754461968681 0.4108642989811866 0.2856354574445095 0.19360808758229353 0.1278488602806417 0.08186323540820216 0.05043552415623792 0.029699711722765056 0.01636143980625563 0.008315138435083073 0.0037262016269658943 0.0013987169590775478 0.0004571085817440916 4.677060012267531e-5 -1.0589576952997615e-5 5.797259337581018e-5 4.255589556717565e-5 
0.8250000000000001 3.146848864612168 2.4203202859764623 1.8368361385902878 1.3768865850446916 1.018120786238356 0.7418725237596836 0.5331345391008275 0.37578742697710915 0.2604307354020433 0.1765552550679279 0.1170716405171236 0.07552193011548629 0.04705951662406691 0.028146378846228205 0.015820146264152075 0.00832645923072809 0.003922512415102143 0.001558115217466325 0.0005292189151471886 4.4063324266922776e-5 -1.2041213965502395e-5 9.77979181073993e-5 9.226538542871088e-5 3.3254368534720025e-5 
0.835 2.344112181385627 1.7368514831844768 1.2769546704781853 0.9295490956848517 0.6693123637631857 0.47643986961508145 0.33375206781905253 0.23060246096201698 0.156347854824734 0.10403113992399232 0.06748844633341008 0.042408356270838075 0.02564197328863817 0.014627716555762208 0.007919694734732355 0.003838360845364111 0.001537081176248168 0.0004907640347941514 -6.106300269419218e-6 -8.991848546476e-6 0.0001530602081878732 0.0001487536338972903 8.98575499596807e-5 4.945847326444375e-5 
0.845 1.5699119209939925 1.133365933772869 0.8131739453826857 0.5791726938988763 0.4087686346854805 0.2848775780585373 0.1963975142737631 0.13322006419925733 0.08890217615205907 0.057894457314264104 0.03658554154518361 0.022281973941315612 0.012866573424573282 0.007117734861352299 0.003448657964999491 0.0013251253962612806 0.00038666166060413384 -5.639287296334283e-6 9.413223502402132e-5 0.0002806190569099726 0.00025733373634883455 0.0001832235556954373 0.00013892188101601727 5.834181203631661e-5 
0.8549999999999999 0.9454845264522154 0.6705468565339111 0.4735523865542493 0.33211357191038077 0.2307541729155019 0.15897902444156614 0.10796339345905052 0.07220304042904356 0.04708985754200562 0.029838340350893996 0.0182491514585294 0.010627313388779846 0.005892271813793355 0.0026894807661932956 0.0009130733736301307 0.0002593639810501841 8.044194829831541e-5 0.000300979609297973 0.00048109707558507617 0.00041515775230423907 0.00029698504836438155 0.00020966249228981937 0.00010793953708430198 3.922305681879068e-5 
0.8650000000000001 0.5110614775489047 0.3593859930833441 0.2513906288106962 0.1747050914464641 0.12052828324739868 0.08198420113408653 0.05487327770306123 0.03575452658419222 0.02267230655463165 0.013867683441209575 0.00800816685086552 0.0042011839506321015 0.001579193616723729 0.00041987472969473756 0.00022216365799521132 0.0003149006295095555 0.0006324234533565572 0.0007408061555516307 0.000590813530377491 0.00041772011853697527 0.0003130237176978204 0.00022673524351663615 0.00017639482568394815 8.704288717818753e-5 
0.875 0.24812283043688454 0.17399912182734623 0.12144185539367301 0.08404786675624827 0.05722684071923433 0.03822771489119933 0.024783997889910515 0.015616604313066973 0.009319487759877274 0.004973783406413395 0.0021180803885832017 0.0005099450677706688 0.0003776808587447472 0.0007418588796129829 0.0010461355899185794 0.0012928077999859768 0.0011629068414964645 0.0008599274196908861 0.0006522088198750511 0.000571832559203081 0.00046791393035188616 0.0003326542780212813 0.00017037700106199705 4.6557915548209317e-5 
0.8849999999999999 0.1079611994147072 0.07593601964329175 0.05265116935560985 0.03568721853329784 0.02354832267988554 0.014883921015799864 0.008891208335369376 0.004644188584688146 0.001957800376319865 0.000857707763161214 0.0010367910783273728 0.0019228136504022535 0.0023536741291431233 0.0023698764615582603 0.002167412120439218 0.0016851948944482907 0.0012962679147245429 0.0010738376637195977 0.0008742785513365242 0.000570543066055057 0.00031580127649293716 0.00014359247084566595 5.807077650098191e-5 3.354819123196906e-5 
0.8949999999999999 0.04175087831234632 0.02852263689169241 0.018720437661149746 0.011711193551774728 0.00689982920906748 0.0040530149982156895 0.0027864950285542587 0.002990218930699678 0.0039484867636474606 0.00474053337073347 0.004907202304929017 0.004257112744565205 0.0034740613022523487 0.002711433236497144 0.0020056371653833643 0.0015577402652676084 0.0011831435345899428 0.0007999361696177203 0.0004567199673545519 0.00029978335997424277 0.0001867963666137354 0.00010303540228847469 5.703802498542576e-5 1.6651268736414537e-5 
0.905 0.014445845635690764 0.010343071418138488 0.00829978489487709 0.0076824362416907975 0.007879903129205213 0.008167601262778655 0.008233761760819162 0.007668083820711914 0.0065731664542371514 0.005209451426589715 0.0037251099791342154 0.0026807827473513107 0.0019287757478834208 0.0013835341801484487 0.001005395223313034 0.0006319132179674614 0.00036062179990864127 0.00022126721213313813 0.0001803465426215671 7.15962623062949e-5 2.3059451423161625e-5 2.22497436063937e-5 1.2894663611526247e-5 2.7044024963202018e-5 
0.915 0.005780807923924224 0.0062702134651980304 0.006126044468855317 0.00544527264756821 0.004412390787108286 0.0033283979486732227 0.002159920020946204 0.001164565782736833 0.00043362984845835874 6.526585837138971e-6 -3.5206377193338495e-6 1.1132329497468008e-6 -2.442510773541587e-6 -1.3769514153015583e-6 -2.367575306291836e-6 5.248885244432677e-5 8.669832443682773e-5 6.858262783680444e-5 4.9422978800651995e-6 3.223180121171565e-5 1.5773282488647233e-5 -1.546108590391726e-5 2.9655104311770986e-5 2.9885542094862383e-5 
0.9249999999999999 0.0009544501509859034 0.0002473447546039089 -7.79207545925989e-7 -1.7277673474216937e-6 5.953619670534885e-5 -2.316954594329401e-6 1.6953974749729823e-5 3.7074643572526655e-5 1.8755669860519991e-6 8.515186002925473e-6 -3.679825953586263e-6 8.869059891884745e-7 -1.929184287232516e-6 -2.1371005931927756e-6 -1.1514573313928245e-6 -4.286535435892719e-6 -4.133774405418178e-6 1.3098261846065246e-5 3.922681772738912e-5 -8.090052331516384e-6 9.87830323373462e-6 5.291664149885411e-5 1.9547279882931035e-5 1.4878788425973233e-5 
0.9349999999999999 0.0005805664229311096 0.0006845924137371994 0.0004771463579194765 0.0002116989684029097 5.757552730932536e-6 -3.655086718229797e-6 4.732057500185516e-7 -4.729285138765221e-6 4.7645132544588825e-6 1.9551043822525066e-6 1.2578025145298238e-6 -1.8986188672891896e-6 -3.251910189912277e-7 -2.5043142028863263e-6 -1.8550792701445273e-6 -3.70293913960415e-6 -4.5842244484825545e-6 -4.050316226768963e-6 3.984771459672465e-6 4.225787678269893e-5 3.1684920927775584e-5 1.7915532264309308e-6 2.7964725635501453e-5 2.9342501580223446e-5 
0.9450000000000001 1.9552996878449518e-5 -8.195572277899452e-7 2.4635004989680825e-5 3.6879376676861655e-6 4.725565581203961e-6 -1.7925380083917697e-6 -1.3568550286807701e-6 -1.3687765598041635e-6 1.6183382876410607e-6 3.240756520214369e-6 -1.4571481508386663e-7 -3.5245997873772916e-7 -1.3833422596656875e-6 -1.7202616408619475e-6 -2.4259712105498266e-6 -3.6908999453098834e-6 -4.090679317936968e-6 -5.32661595916209e-6 -3.88324422912617e-6 -1.0104174792170684e-5 -1.7476911062450085e-6 3.123747757856343e-5 3.976801429272925e-5 3.167310640393717e-5 
0.955 4.844026984846157e-6 -1.966155735119192e-6 -9.26399956703225e-7 3.216948280307906e-6 2.416961537984527e-6 -7.451640181635466e-8 -1.7954959171360974e-6 -6.358863050698327e-7 1.178402383788732e-6 2.247921854388324e-6 3.804201800794438e-7 -4.900009406474254e-7 -1.157109618928412e-6 -1.7544153613387181e-6 -2.6713899906397054e-6 -3.488021477118103e-6 -4.414234320258836e-6 -5.039498916607765e-6 -3.907508731339215e-6 1.2436813429106408e-5 3.351134632428865e-5 2.8735640941052187e-5 3.324348086079787e-5 3.2129634438410326e-5 
0.965 2.197853902043481e-6 -7.593485293029903e-7 -2.2333228070700595e-7 2.170850171216536e-6 2.358048091944537e-6 -2.9538570383083607e-7 -1.0802955141987064e-6 -7.369567114109271e-7 1.1230672114503903e-6 1.5119839169314836e-6 6.421775336756114e-7 -5.146881140467158e-7 -9.181602483084722e-7 -1.960623297828784e-6 -2.535754244255284e-6 -3.8397366194584115e-6 -4.05199712472451e-6 -5.6188700622850085e-6 -3.0820764437139436e-6 1.0269437353098432e-5 1.9165359609052413e-5 2.673677865321078e-5 3.1031990956054134e-5 2.907619719091925e-5 
0.9749999999999999 7.098930003297116e-7 2.000631260700228e-7 -2.3169758091301507e-7 2.105609071692896e-6 1.5612023449192158e-6 1.421445391946996e-7 -1.1047416511537206e-6 -3.7890599282296156e-7 6.710982486304168e-7 1.3221765869219498e-6 4.925149984028043e-7 -2.18750129815648e-7 -9.969408686603953e-7 -1.7951385037316692e-6 -2.8386391836068836e-6 -3.6544583672561137e-6 -4.391775523197167e-6 -5.322985267147695e-6 -3.6062227948621683e-6 2.1809230274158486e-6 -1.1652649557075678e-7 6.57578459462016e-6 2.815287392862742e-5 3.062921003077479e-5 
0.9850000000000001 4.7543492636727136e-7 9.680791979681247e-8 4.0428786987015825e-7 1.53213559556456e-6 1.513069410648965e-6 -6.37463365513874e-8 -7.242809168823278e-7 -4.91691959283308e-7 6.128804020278517e-7 9.513390136425826e-7 5.612158263286482e-7 -1.4720712821457427e-7 -8.402277126666469e-7 -1.856243218856246e-6 -2.9172201577130907e-6 -3.664924486113108e-6 -4.6551821991820674e-6 -4.989020049341042e-6 -4.48625340973563e-6 -1.0200060294486557e-5 8.98641198086858e-7 6.786749153289695e-6 1.303892139224716e-5 3.088659855307596e-5 
0.995 1.1212354530075463e-7 2.9613084499748726e-7 5.041689012455497e-7 1.5364194801397585e-6 1.1226722881636092e-6 5.8705625083366186e-8 -7.532132768623551e-7 -3.610948324204999e-7 3.530295269657535e-7 8.479338397225644e-7 4.661049529414846e-7 6.14637877920099e-8 -7.893324468870311e-7 -1.7825773987109605e-6 -3.1223806855155967e-6 -3.680918345995432e-6 -4.681723709057395e-6 -5.273804145472516e-6 -4.424192948451755e-6 -2.9550726502944324e-6 -5.3260465027876736e-6 1.4871712823022465e-5 4.766932609617802e-5 4.3450325453581184e-5 
